,Vo,Mo
2445.0,-1138284741492.4758,-3.212278126415207e+16
2450.0,-1137565561429.4739,-3.2102485758984304e+16
2455.0,-1136905228711.265,-3.208385094583485e+16
2460.0,-1136304679121.398,-3.206690323283267e+16
2465.0,-1135763945690.0464,-3.2051643552100464e+16
2470.0,-1135282143492.3552,-3.2038046930758836e+16
2475.0,-1134857462931.023,-3.2026062301358532e+16
2480.0,-1134487171490.7932,-3.2015612551392724e+16
2485.0,-1134167623825.788,-3.2006594807965036e+16
2490.0,-1133894279932.7576,-3.199888095064477e+16
2495.0,-1133661731076.1123,-3.1992318343080116e+16
2500.0,-1133463733063.2456,-3.1986730772039052e+16
2505.0,-1133293246419.9536,-3.1981919581173264e+16
2510.0,-1133142482984.2522,-3.197766498591152e+16
2515.0,-1133002958420.0527,-3.197372755541335e+16
2520.0,-1132865550146.1782,-3.1969849847345536e+16
2525.0,-1132720560175.9805,-3.1965758181237416e+16
2530.0,-1132557782363.3877,-3.196116453618713e+16
2535.0,-1132366573549.8752,-3.1955768558653256e+16
2540.0,-1132135928103.7417,-3.194925966597847e+16
2545.0,-1131854555339.9412,-3.1941319231203424e+16
2550.0,-1131510959307.465,-3.193162283469372e+16
2555.0,-1131093520433.01,-3.1919842568151892e+16
2560.0,-1130590578514.6702,-3.190564937672755e+16
2565.0,-1129990516566.8005,-3.1888715425147844e+16
2570.0,-1129281845024.8638,-3.1868716474006748e+16
2575.0,-1128453285824.7058,-3.184533425251077e+16
2580.0,-1127493855873.5625,-3.181825881405901e+16
2585.0,-1126392949431.4749,-3.178719086107467e+16
2590.0,-1125140418923.5437,-3.1751844025554244e+16
2595.0,-1123726653706.2126,-3.171194709187871e+16
2600.0,-1122142656314.1323,-3.1667246148525936e+16
2605.0,-1120380115718.0117,-3.1617506655432024e+16
2610.0,-1118431477128.918,-3.1562515413892348e+16
2615.0,-1116290007891.7856,-3.15020824260987e+16
2620.0,-1113949859021.3623,-3.1436042631704548e+16
2625.0,-1111406121948.3535,-3.1364257509220484e+16
2630.0,-1108654880062.46,-3.1286616530576196e+16
2635.0,-1105693254661.8018,-3.1203038457828812e+16
2640.0,-1102519444943.966,-3.111347247172379e+16
2645.0,-1099132761701.2302,-3.1017899122585564e+16
2650.0,-1095533654409.5005,-3.0916331094776584e+16
2655.0,-1091723731426.1646,-3.0808813776687524e+16
2660.0,-1087705773037.9379,-3.0695425628951976e+16
2665.0,-1083483737129.4358,-3.057627834441543e+16
2670.0,-1079062757279.4497,-3.0451516794411588e+16
2675.0,-1074449133135.568,-3.032131875713086e+16
2680.0,-1069650312968.2283,-3.018589442528983e+16
2685.0,-1064674868361.4498,-3.004548569189515e+16
2690.0,-1059532461057.5604,-2.990036521459048e+16
2695.0,-1054233802035.3999,-2.9750835260829508e+16
2700.0,-1048790602966.4281,-2.9597226337950896e+16
2705.0,-1043215520263.715,-2.9439895614221784e+16
2710.0,-1037522092016.4526,-2.9279225139108364e+16
2715.0,-1031724668186.3158,-2.911561987339349e+16
2720.0,-1025838334529.8933,-2.8949505542241904e+16
