,Vo,Mo
5855.0,-270752587677.80365,-4061288815167054.5
5860.0,-261467089498.179,-3922006342472684.5
5865.0,-252310659781.48517,-3784659896722277.0
5870.0,-243301916969.20023,-3649528754538003.0
5875.0,-234458605932.3963,-3516879088985944.5
5880.0,-225797509299.18903,-3386962639487835.5
5885.0,-217334368030.7716,-3260015520461574.0
5890.0,-209083811587.64017,-3136257173814602.5
5895.0,-201059297879.21848,-3015889468188277.0
5900.0,-193273063057.3698,-2899095945860547.0
5905.0,-185736081099.0628,-2786041216485942.0
5910.0,-178458033026.26547,-2676870495393982.0
5915.0,-171447285531.2923,-2571709282969384.0
5920.0,-164710878711.6398,-2470663180674597.0
5925.0,-158254522567.48358,-2373817838512253.5
5930.0,-152082601874.9493,-2281239028124239.5
5935.0,-146198189016.6291,-2192972835249436.5
5940.0,-140603064325.55377,-2109045964883306.2
5945.0,-135297743478.32248,-2029466152174837.2
5950.0,-130281511456.11412,-1954222671841711.8
5955.0,-125552462578.05577,-1883286938670836.5
5960.0,-121107546099.49768,-1816613191492465.0
5965.0,-116942616858.10733,-1754139252871609.8
5970.0,-113052490443.61646,-1695787356654246.8
5975.0,-109431002362.97247,-1641465035444587.0
5980.0,-106071070672.02588,-1591066060080388.0
5985.0,-102964761548.095,-1544471423221425.0
5990.0,-100103357284.99773,-1501550359274965.8
5995.0,-97477426203.45921,-1462161393051888.0
6000.0,-95076893985.04843,-1426153409775726.2
6005.0,-92891115956.64958,-1393366739349743.8
6010.0,-90908949874.45737,-1363634248116860.5
6015.0,-89118828780.97017,-1336782431714552.2
6020.0,-87508833534.71019,-1312632503020652.8
6025.0,-86066764639.64726,-1291001469594708.8
6030.0,-84780213028.80054,-1271703195432008.0
6035.0,-83636629483.59593,-1254549442253939.0
6040.0,-82623392396.74524,-1239350885951178.5
6045.0,-81727873611.30711,-1225918104169606.8
6050.0,-80937502091.94388,-1214062531379158.0
6055.0,-80239825206.08997,-1203597378091349.5
6060.0,-79622567412.81561,-1194338511192234.0
6065.0,-79073686175.73834,-1186105292636075.0
6070.0,-78581424933.63594,-1178721374004539.0
6075.0,-78134362978.73068,-1172015444680960.0
6080.0,-77721462108.23639,-1165821931623545.8
6085.0,-77332109929.94382,-1159981648949157.2
6090.0,-76956159717.56941,-1154342395763541.0
6095.0,-76583966726.45374,-1148759500896806.0
6100.0,-76206420895.05501,-1143096313425825.0
6105.0,-75814975872.56868,-1137224638088530.2
6110.0,-75401674327.89159,-1131025114918373.8
6115.0,-74959169509.9615,-1124387542649422.5
6120.0,-74480743044.13359,-1117211145662003.8
6125.0,-73960318963.58545,-1109404784453781.6
6130.0,-73392473988.68044,-1100887109830206.4
6135.0,-72772444080.7191,-1091586661210786.5
6140.0,-72096127309.58574,-1081441909643786.0
6145.0,-71360083087.52802,-1070401246312920.1
6150.0,-70561527833.8324,-1058422917507486.0
6155.0,-69698327147.66933,-1045474907215039.9
6160.0,-68768984579.1337,-1031534768687005.4
6165.0,-67772627101.786285,-1016589406526794.2
6170.0,-66708987404.11718,-1000634811061757.6
6175.0,-65578383132.5713,-983675746988569.4
6180.0,-64381693235.275604,-965725398529134.0
6185.0,-63120331573.425514,-946804973601382.6
6190.0,-61796217986.300835,-926943269794512.4
6195.0,-60411747015.80597,-906176205237089.5
6200.0,-58969754516.81856,-884546317752278.2
6205.0,-57473482399.8897,-862102235998345.5
6210.0,-55926541772.231926,-838898126583478.8
6215.0,-54332874760.60611,-814993121409091.6
6220.0,-52696715314.76437,-790450729721465.5
6225.0,-51022549301.63903,-765338239524585.5
6230.0,-49315074207.73846,-739726113116076.9
6235.0,-47579158769.67558,-713687381545133.6
6240.0,-45819802850.116646,-687297042751749.6
6245.0,-44042097868.64095,-660631468029614.2
6250.0,-42251188084.22323,-633767821263348.4
6255.0,-40452233008.67601,-606783495130140.1
6260.0,-38650371209.002625,-579755568135039.4
6265.0,-36850685731.95593,-552760285979339.0
6270.0,-35058171357.036156,-525872570355542.3
6275.0,-33277703855.59549,-499165557833932.3
6280.0,-31514011404.51367,-472710171067705.06
6285.0,-29771648273.83346,-446574724107501.9
6290.0,-28054970879.43775,-420824563191566.25
6295.0,-26368116264.81996,-395521743972299.44
6300.0,-24714983050.62932,-370724745759439.75
6305.0,-23099214867.228348,-346488223008425.2
6310.0,-21524186264.136963,-322862793962054.44
6315.0,-19992991071.01108,-299894866065166.2
6320.0,-18508433167.686005,-277626497515290.06
6325.0,-17073019605.717997,-256095294085769.94
6330.0,-15688956010.660831,-235334340159912.47
6335.0,-14358144182.884457,-215372162743266.84
6340.0,-13082181804.946009,-196232727074190.12
6345.0,-11862364155.228016,-177935462328420.22
6350.0,-10699687720.636768,-160495315809551.5
6355.0,-9594855595.482042,-143922833932230.62
6360.0,-8548284549.117751,-128224268236766.27
6365.0,-7560113641.396589,-113401704620948.83
6370.0,-6630214262.36956,-99453213935543.4
6375.0,-5758201470.83749,-86373022062562.34
6380.0,-4943446505.235558,-74151697578533.36
6385.0,-4185090339.807821,-62776355097117.305
6390.0,-3482058159.016547,-52230872385248.21
6395.0,-2833074623.5466986,-42496119353200.48
6400.0,-2236679802.030331,-33550197030454.965
6405.0,-1691245643.6597047,-25368684654895.57
6410.0,-1194992868.1383634,-17924893022075.45
6415.0,-746008150.9574281,-11190122264361.42
6420.0,-342261483.88560575,-5133922258284.086
6425.0,18376407.02797494,275646105419.6241
6430.0,338116700.61729485,5071750509259.423
6435.0,619235287.9585756,9288529319378.633
6440.0,864055854.7172506,12960837820758.758
6445.0,1074933340.5105283,16124000107657.922
6450.0,1254237872.080667,18813568081210.004
6455.0,1404339261.4293957,21065088921440.934
6460.0,1527592154.0598853,22913882310898.277
6465.0,1626321906.158642,24394828592379.63
6470.0,1702811262.9715428,25542168944573.14
6475.0,1759287903.8284543,26389318557426.812
6480.0,1797912912.2885375,26968693684328.062
6485.0,1820770222.7491503,27311553341237.25
6490.0,1829857087.6176467,27447856314264.7
6495.0,1827075601.8165097,27406134027247.645
6500.0,1814225314.0042162,27213379710063.242
6505.0,1792996946.4700654,26894954197050.98
6510.0,1764967238.2210643,26474508573315.965
6515.0,1731594918.3402586,25973923775103.88
6520.0,1694217809.2734056,25413267139101.082
6525.0,1654051052.3069942,24810765784604.91
6530.0,1612186440.145325,24182796602179.875
6535.0,1569592834.1856573,23543892512784.86
6540.0,1527117636.8343048,22906764552514.57
6545.0,1485489282.0072317,22282339230108.473
6550.0,1445320699.8188255,21679810497282.38
6555.0,1407113704.3833463,21106705565750.195
6560.0,1371264246.6350522,20568963699525.78
6565.0,1338068467.1141365,20071027006712.043
6570.0,1307729476.7644122,19615942151466.184
6575.0,1280364786.9424384,19205471804136.574
6580.0,1256014303.0432327,18840214545648.49
6585.0,1234648789.4011254,18519731841016.88
6590.0,1216178706.4216473,18242680596324.707
6595.0,1200463314.2374046,18006949713561.066
6600.0,1187319930.5533988,17809798958300.984
